word,ENT,Musculoskeletal,Respiratory
older,3.0,15.0,8.0
olecranon,0.0,2.0,0.0
olfactory,1.0,0.0,0.0
oligemia,0.0,0.0,1.0
oliveira,0.0,1.0,0.0
ologic,1.0,0.0,0.0
ombination,1.0,0.0,0.0
ometimes,0.0,1.0,0.0
omitus,1.0,0.0,0.0
omobile,1.0,0.0,0.0
omplete,1.0,0.0,0.0
ompress,1.0,0.0,0.0
on,60.0,104.0,101.0
onas,2.0,0.0,0.0
onate,0.0,1.0,0.0
once,1.0,1.0,8.0
onchiectasis,0.0,0.0,1.0
onchopne,0.0,0.0,1.0
one,23.0,19.0,24.0
onehalf,4.0,0.0,0.0
onfirm,0.0,1.0,0.0
onfirms,1.0,0.0,0.0
onge,1.0,0.0,0.0
ongoing,0.0,0.0,3.0
onionskin,0.0,0.0,1.0
onitor,0.0,1.0,0.0
only,11.0,26.0,21.0
onset,3.0,9.0,10.0
onsils,1.0,0.0,0.0
onth,0.0,1.0,0.0
onths,0.0,6.0,0.0
onward,0.0,1.0,0.0
ood,0.0,1.0,1.0
oot,0.0,1.0,0.0
oozing,3.0,0.0,0.0
opa,0.0,0.0,1.0
opacities,0.0,0.0,5.0
ope,0.0,0.0,1.0
open,4.0,4.0,9.0
opening,4.0,0.0,1.0
openings,0.0,1.0,0.0
opentoed,0.0,1.0,0.0
operating,1.0,0.0,0.0
operative,0.0,0.0,1.0
ophar,1.0,0.0,0.0
ophthalmicanterior,0.0,0.0,1.0
ophthalmologist,0.0,0.0,1.0
opi,0.0,1.0,0.0
opinion,0.0,0.0,1.0
opioid,0.0,1.0,1.0
opioids,0.0,0.0,4.0
ople,1.0,0.0,1.0
oppor,0.0,0.0,2.0
oppos,1.0,5.0,1.0
opsy,1.0,0.0,3.0
optic,0.0,0.0,1.0
optimal,1.0,1.0,1.0
optimize,0.0,0.0,1.0
optimizing,0.0,1.0,0.0
options,1.0,0.0,0.0
or,378.0,459.0,504.0
oral,7.0,3.0,11.0
orally,0.0,0.0,1.0
orbit,2.0,0.0,0.0
orbital,3.0,0.0,0.0
order,0.0,3.0,0.0
ordered,10.0,13.0,20.0
orderly,0.0,1.0,0.0
ordinarily,0.0,1.0,0.0
ore,0.0,0.0,1.0
organ,2.0,2.0,2.0
organic,0.0,1.0,0.0
organism,14.0,4.0,5.0
organisms,5.0,3.0,10.0
organismssupportive,0.0,0.0,1.0
organization,0.0,0.0,2.0
organizations,0.0,0.0,1.0
organizing,0.0,0.0,9.0
organs,0.0,3.0,1.0
orient,0.0,0.0,1.0
orientation,0.0,0.0,1.0
origin,3.0,3.0,1.0
originate,1.0,0.0,0.0
originates,3.0,0.0,0.0
originating,1.0,1.0,1.0
origins,1.0,0.0,0.0
ork,0.0,1.0,0.0
oropharyngeal,0.0,0.0,2.0
oropharynx,0.0,0.0,1.0
orrecting,0.0,1.0,0.0
orthopaedic,0.0,2.0,0.0
orthopedic,0.0,8.0,0.0
orthopnea,0.0,0.0,2.0
orthostatic,0.0,0.0,1.0
orthotist,0.0,3.0,0.0
ortolani,0.0,2.0,0.0
os,0.0,1.0,0.0
oscillations,0.0,1.0,0.0
oscillator,1.0,0.0,0.0
oscillatory,0.0,0.0,1.0
oscopy,1.0,0.0,0.0
osgoods,0.0,3.0,0.0
osgoodsc,0.0,1.0,0.0
osgoodschlatter,0.0,1.0,0.0
osis,0.0,1.0,0.0
osmotic,0.0,0.0,5.0
oss,1.0,1.0,0.0
ossicles,1.0,0.0,0.0
ossicular,1.0,0.0,0.0
ossific,0.0,1.0,0.0
ossification,0.0,6.0,0.0
ossified,0.0,2.0,0.0
ost,0.0,1.0,1.0
osteitis,0.0,1.0,0.0
osteoarthritis,0.0,25.0,0.0
osteoblastic,0.0,3.0,0.0
osteocalcin,0.0,1.0,0.0
osteochondr,0.0,1.0,0.0
osteochondrosis,0.0,1.0,0.0
osteoclastic,0.0,2.0,0.0
osteocytes,0.0,1.0,0.0
osteogenesis,0.0,2.0,0.0
osteoma,3.0,0.0,0.0
osteomalacia,0.0,1.0,0.0
osteomas,1.0,0.0,0.0
osteomyelitis,1.0,26.0,0.0
osteopenia,0.0,2.0,0.0
osteophy,0.0,1.0,0.0
osteophyte,0.0,3.0,0.0
osteophytosis,0.0,1.0,0.0
osteoplasty,0.0,1.0,0.0
osteoporosis,0.0,31.0,1.0
osteoporotic,0.0,2.0,0.0
osteotomy,0.0,4.0,0.0
ostia,2.0,0.0,0.0
ostial,1.0,0.0,0.0
ot,4.0,1.0,0.0
other,50.0,66.0,73.0
others,2.0,1.0,1.0
otherwise,1.0,0.0,3.0
otic,4.0,0.0,0.0
otify,1.0,0.0,0.0
otile,0.0,0.0,1.0
otitis,117.0,0.0,0.0
otolaryngologica,0.0,0.0,1.0
otolaryngologist,1.0,0.0,0.0
otologic,1.0,0.0,0.0
otology,2.0,0.0,0.0
otosclerosis,9.0,0.0,0.0
otosclerotic,1.0,0.0,0.0
otoscopic,1.0,0.0,0.0
otoscopy,3.0,0.0,0.0
ototopical,1.0,0.0,0.0
ototoxic,3.0,0.0,0.0
otoxic,1.0,0.0,0.0
ount,0.0,0.0,1.0
ourfold,0.0,0.0,1.0
ours,10.0,9.0,8.0
oursday,0.0,1.0,0.0
ous,0.0,1.0,0.0
out,14.0,20.0,25.0
outbreak,0.0,0.0,1.0
outbreaks,0.0,0.0,2.0
outcome,1.0,0.0,1.0
outcomes,0.0,0.0,2.0
outdoor,0.0,0.0,1.0
outer,3.0,3.0,0.0
outgrow,0.0,1.0,0.0
outgrowing,0.0,1.0,0.0
outgrowth,1.0,0.0,0.0
outpatient,0.0,0.0,1.0
output,6.0,8.0,19.0
outset,0.0,1.0,0.0
outside,2.0,5.0,3.0
outward,1.0,2.0,1.0
ov,0.0,1.0,0.0
oval,3.0,0.0,0.0
ovale,0.0,0.0,1.0
ove,0.0,2.0,5.0
ovement,0.0,1.0,0.0
over,18.0,22.0,26.0
overall,0.0,1.0,1.0
overcome,0.0,2.0,0.0
overdose,0.0,1.0,2.0
overexertion,0.0,0.0,1.0
overexpanded,0.0,0.0,1.0
overexpansion,0.0,0.0,1.0
overgrowth,3.0,2.0,0.0
overhanging,0.0,1.0,0.0
overhead,0.0,1.0,0.0
overinflation,0.0,0.0,1.0
overlap,1.0,0.0,1.0
overlapping,0.0,2.0,0.0
overload,0.0,1.0,0.0
overlook,1.0,0.0,0.0
overnight,1.0,0.0,0.0
overproduction,1.0,1.0,0.0
overriding,0.0,1.0,0.0
overt,0.0,2.0,0.0
overuse,3.0,3.0,0.0
overview,0.0,0.0,3.0
overviewa,0.0,0.0,2.0
overwhelmed,0.0,0.0,1.0
overwhelming,0.0,0.0,3.0
oves,0.0,1.0,0.0
own,0.0,1.0,3.0
oxacillin,0.0,0.0,1.0
oxaprozin,0.0,1.0,0.0
oxide,0.0,0.0,1.0
oximetry,1.0,0.0,7.0
oxycodon,0.0,1.0,0.0
oxygen,3.0,1.0,78.0
oxygenated,0.0,0.0,1.0
oxygenation,0.0,0.0,12.0
oxygenbinding,0.0,1.0,0.0
oxygencarrying,0.0,0.0,1.0
oxygenenriched,0.0,0.0,1.0
oxygenrich,0.0,0.0,1.0
ozdemir,0.0,0.0,2.0
p,2.0,2.0,4.0
pa,0.0,0.0,44.0
pace,0.0,2.0,2.0
pacemakers,0.0,0.0,1.0
pacifiers,1.0,0.0,1.0
pack,5.0,0.0,1.0
packed,1.0,1.0,0.0
packers,0.0,1.0,0.0
packing,23.0,1.0,0.0
packs,1.0,4.0,1.0
paco,0.0,0.0,3.0
pad,8.0,5.0,0.0
padded,0.0,1.0,0.0
padding,0.0,3.0,0.0
pade,0.0,0.0,1.0
pads,0.0,4.0,0.0
paediatric,1.0,0.0,0.0
page,4.0,9.0,10.0
pages,1.0,0.0,1.0
paget,0.0,8.0,0.0
pagetic,0.0,5.0,0.0
pagets,0.0,1.0,0.0
pain,56.0,139.0,40.0
painful,3.0,17.0,2.0
painfully,0.0,1.0,0.0
painless,3.0,4.0,0.0
pains,0.0,0.0,1.0
painted,0.0,1.0,0.0
paints,0.0,0.0,2.0
pajamas,0.0,1.0,0.0
pal,1.0,0.0,0.0
palatal,3.0,0.0,0.0
palate,10.0,0.0,0.0
palates,2.0,0.0,0.0
palatoplasty,1.0,0.0,0.0
pallor,2.0,0.0,4.0
palm,0.0,1.0,0.0
palmar,0.0,2.0,0.0
palms,0.0,2.0,0.0
palow,0.0,0.0,1.0
palpable,0.0,3.0,1.0
palpation,2.0,1.0,2.0
palpationcrackling,0.0,0.0,1.0
palsies,0.0,0.0,1.0
palsy,1.0,4.0,0.0
pamay,0.0,0.0,1.0
pamidronate,0.0,1.0,0.0
paminosalicylic,0.0,0.0,1.0
pancreatitis,0.0,0.0,4.0
panel,1.0,0.0,0.0
panic,1.0,0.0,0.0
pansystolic,0.0,0.0,1.0
pant,0.0,1.0,0.0
pap,0.0,0.0,6.0
paper,0.0,0.0,1.0
paperlike,1.0,0.0,0.0
papi,3.0,0.0,0.0
papilledema,0.0,0.0,2.0
papilloma,3.0,0.0,0.0
papillomas,9.0,0.0,0.0
paps,0.0,0.0,1.0
paracusis,1.0,0.0,0.0
paradoxical,0.0,0.0,1.0
paradoxically,0.0,1.0,0.0
paraffin,0.0,2.0,0.0
parainfluenza,0.0,0.0,2.0
parallel,0.0,2.0,0.0
paralleling,1.0,0.0,0.0
paralysis,18.0,4.0,0.0
paralytic,0.0,2.0,0.0
paralyzed,2.0,3.0,0.0
paranas,1.0,0.0,0.0
paranasal,4.0,0.0,0.0
paraparesis,0.0,1.0,0.0
paraplegia,0.0,2.0,0.0
paraquat,0.0,0.0,1.0
parasites,1.0,0.0,0.0
paraspinal,0.0,1.0,0.0
parasternal,0.0,0.0,1.0
paratracheal,0.0,0.0,2.0
parenchyma,0.0,0.0,5.0
parenchymal,0.0,0.0,3.0
parent,3.0,1.0,1.0
parenteral,1.0,0.0,7.0
parentinfant,0.0,0.0,1.0
parents,12.0,22.0,25.0
paresis,1.0,0.0,0.0
paresthesia,0.0,2.0,0.0
paresthesias,0.0,1.0,1.0
parietal,0.0,1.0,9.0
paroxysmal,1.0,0.0,2.0
part,4.0,8.0,7.0
partial,8.0,5.0,7.0
partially,2.0,2.0,1.0
participants,0.0,0.0,1.0
participate,2.0,1.0,3.0
particle,0.0,0.0,1.0
particles,1.0,1.0,9.0
particular,0.0,0.0,1.0
particularly,2.0,9.0,11.0
particulate,0.0,0.0,2.0
parts,1.0,1.0,4.0
pass,1.0,3.0,2.0
passage,2.0,0.0,0.0
passages,4.0,0.0,0.0
passageway,1.0,0.0,0.0
passes,1.0,1.0,1.0
passing,0.0,1.0,0.0
passive,0.0,7.0,2.0
passively,0.0,0.0,1.0
past,0.0,1.0,4.0
pat,2.0,0.0,4.0
patch,2.0,0.0,0.0
patches,1.0,0.0,0.0
patchy,0.0,0.0,8.0
patellar,0.0,2.0,0.0
patency,5.0,0.0,1.0
patent,3.0,0.0,7.0
pathogen,0.0,0.0,4.0
pathogenesis,1.0,0.0,0.0
pathogenic,0.0,2.0,1.0
pathogens,2.0,0.0,1.0
pathologic,0.0,7.0,11.0
pathological,0.0,1.0,1.0
pathologies,0.0,0.0,1.0
pathologist,1.0,0.0,1.0
pathology,1.0,0.0,0.0
pathophysiology,19.0,27.0,41.0
patience,0.0,2.0,0.0
patient,184.0,219.0,244.0
patientfamily,0.0,1.0,0.0
patients,40.0,87.0,148.0
pattern,1.0,6.0,9.0
patterns,1.0,0.0,5.0
pawp,0.0,0.0,3.0
pawps,0.0,0.0,1.0
pcr,0.0,0.0,2.0
pe,2.0,1.0,2.0
peak,0.0,0.0,3.0
peaked,0.0,0.0,2.0
peaks,1.0,1.0,0.0
peas,0.0,1.0,0.0
pected,1.0,0.0,0.0
pectoriloquy,0.0,0.0,1.0
peculiar,0.0,0.0,1.0
pedal,0.0,0.0,1.0
pediatric,18.0,6.0,6.0
pediatrics,0.0,0.0,3.0
pedis,0.0,1.0,0.0
pedunculated,2.0,0.0,0.0
peep,0.0,0.0,11.0
peer,0.0,1.0,0.0
pelvic,0.0,5.0,1.0
pelvis,0.0,5.0,0.0
pen,0.0,1.0,0.0
pencil,2.0,0.0,0.0
pending,0.0,0.0,1.0
pendulous,0.0,1.0,0.0
penetrate,0.0,0.0,2.0
penetrating,1.0,1.0,4.0
penetration,0.0,1.0,0.0
penicillamine,0.0,0.0,1.0
penicillin,10.0,0.0,5.0
penicillinase,0.0,0.0,1.0
pentamidine,0.0,0.0,2.0
people,9.0,7.0,16.0
peptic,0.0,0.0,2.0
peptide,0.0,0.0,1.0
per,1.0,2.0,5.0
perceive,1.0,0.0,0.0
percent,0.0,1.0,0.0
percentage,0.0,0.0,4.0
percentages,0.0,0.0,1.0
perception,3.0,1.0,1.0
perceptual,1.0,0.0,0.0
percussed,0.0,0.0,1.0
percussion,1.0,1.0,26.0
percussionhyperresonance,0.0,0.0,1.0
percutaneous,0.0,0.0,2.0
perfectly,1.0,0.0,0.0
perforated,8.0,0.0,0.0
perforates,1.0,0.0,0.0
perforation,16.0,0.0,1.0
perforations,1.0,0.0,0.0
perform,1.0,13.0,16.0
performance,0.0,0.0,1.0
performed,11.0,5.0,4.0
performing,1.0,2.0,2.0
perfumes,1.0,0.0,0.0
perfused,1.0,0.0,0.0
perfusion,0.0,0.0,5.0
perhaps,0.0,1.0,1.0
periarticular,0.0,2.0,0.0
peribronchial,0.0,0.0,3.0
peribronchiolar,0.0,0.0,2.0
pericarditis,1.0,0.0,3.0
pericardium,0.0,0.0,1.0
perichondrial,2.0,0.0,0.0
perichondritis,1.0,0.0,0.0
perihilar,0.0,0.0,1.0
perilymphatic,1.0,0.0,0.0
perimeter,0.0,1.0,0.0
perinatal,0.0,1.0,2.0
perineum,0.0,3.0,0.0
period,1.0,1.0,5.0
periodic,1.0,1.0,3.0
periodically,0.0,0.0,3.0
periods,0.0,10.0,9.0
periorbital,1.0,0.0,0.0
periosteal,0.0,2.0,0.0
periosteum,0.0,5.0,0.0
peripheral,0.0,6.0,13.0
periphery,0.0,0.0,3.0
perisaccular,1.0,0.0,0.0
peritoneal,0.0,0.0,1.0
peritoneum,0.0,0.0,2.0
peritonsillar,12.0,0.0,0.0
permanent,10.0,9.0,4.0
permanently,1.0,1.0,1.0
permeability,0.0,0.0,7.0
permeable,0.0,1.0,0.0
permeant,0.0,0.0,1.0
permissible,0.0,1.0,0.0
permit,0.0,3.0,2.0
permits,2.0,2.0,3.0
permitted,0.0,0.0,1.0
permitting,1.0,0.0,0.0
pernicious,0.0,1.0,0.0
peroneal,0.0,1.0,0.0
peroxide,0.0,1.0,0.0
perpendicular,0.0,1.0,0.0
perpetuate,0.0,1.0,0.0
persist,4.0,2.0,2.0
persistence,1.0,0.0,1.0
persistent,14.0,9.0,1.0
persists,6.0,0.0,1.0
person,6.0,2.0,4.0
personal,1.0,3.0,1.0
personality,1.0,0.0,1.0
personnel,4.0,1.0,3.0
persons,1.0,4.0,9.0
perspiration,1.0,1.0,0.0
perthes,0.0,1.0,0.0
pertussis,0.0,0.0,1.0
petal,0.0,5.0,0.0
petaled,0.0,1.0,0.0
petaling,0.0,2.0,0.0
petals,0.0,1.0,0.0
petechiae,0.0,0.0,2.0
petroleum,8.0,0.0,2.0
pfts,0.0,0.0,14.0
pftsde,0.0,0.0,1.0
ph,1.0,0.0,20.0
phagocytosed,0.0,0.0,2.0
phagocytosis,0.0,1.0,0.0
phalanges,0.0,2.0,1.0
phalens,0.0,1.0,0.0
phar,2.0,0.0,0.0
pharmacist,1.0,0.0,0.0
pharyngeal,11.0,1.0,0.0
pharyngitis,18.0,0.0,0.0
pharyngoplasty,3.0,0.0,0.0
pharynx,11.0,0.0,1.0
phase,1.0,6.0,12.0
phate,0.0,1.0,0.0
phenobarbital,1.0,0.0,0.0
phenol,1.0,0.0,0.0
phenomenon,0.0,0.0,1.0
phenylbutazone,0.0,1.0,0.0
phenylephrine,1.0,0.0,0.0
phenytoin,0.0,1.0,0.0
philadelphia,0.0,0.0,1.0
phlebotomy,0.0,0.0,1.0
phonation,1.0,0.0,0.0
phosphatase,0.0,4.0,1.0
phosphate,0.0,4.0,0.0
phosphatidylglycerol,0.0,0.0,2.0
phototherapy,1.0,0.0,0.0
phrase,2.0,0.0,0.0
phrenic,0.0,0.0,1.0
phy,2.0,1.0,0.0
physical,8.0,37.0,16.0
physically,0.0,1.0,0.0
physician,7.0,7.0,11.0
physicians,0.0,2.0,0.0
physiologic,0.0,0.0,5.0
physiotherapy,0.0,0.0,16.0
pick,2.0,0.0,0.0
picking,2.0,1.0,0.0
pickwickian,0.0,0.0,1.0
picture,2.0,0.0,2.0
pieces,1.0,3.0,0.0
piercing,1.0,0.0,0.0
pigeon,0.0,1.0,0.0
pigment,0.0,2.0,0.0
pigmentation,0.0,1.0,0.0
piles,0.0,0.0,1.0
pillars,3.0,0.0,0.0
pillow,0.0,0.0,2.0
pillows,1.0,7.0,0.0
pin,1.0,4.0,0.0
pine,0.0,0.0,1.0
ping,0.0,0.0,1.0
pink,1.0,0.0,0.0
pinpoint,0.0,0.0,1.0
pinpointing,0.0,0.0,1.0
pinpricks,0.0,1.0,0.0
pins,0.0,1.0,0.0
pinsite,0.0,1.0,0.0
piration,0.0,1.0,0.0
pirin,1.0,0.0,0.0
pisode,1.0,0.0,0.0
piston,1.0,0.0,0.0
pitch,1.0,0.0,2.0
pituitary,0.0,0.0,1.0
pl,1.0,1.0,1.0
place,16.0,7.0,14.0
placebo,0.0,0.0,1.0
placed,5.0,2.0,5.0
placement,0.0,1.0,1.0
places,0.0,3.0,1.0
placing,0.0,3.0,2.0
plan,2.0,5.0,6.0
plana,0.0,1.0,0.0
plane,1.0,0.0,1.0
planners,0.0,0.0,2.0
planning,0.0,1.0,0.0
plantar,0.0,3.0,0.0
plants,0.0,0.0,1.0
plaques,0.0,0.0,2.0
plasma,0.0,1.0,2.0
plasminogen,0.0,0.0,1.0
plaster,0.0,8.0,0.0
plastic,1.0,5.0,0.0
plastics,0.0,0.0,1.0
platelet,1.0,0.0,1.0
platelets,0.0,1.0,1.0
plates,0.0,4.0,0.0
play,2.0,3.0,3.0
players,0.0,1.0,0.0
playing,1.0,2.0,0.0
plays,0.0,0.0,1.0
plenty,5.0,4.0,3.0
pleura,0.0,0.0,11.0
pleurae,0.0,0.0,4.0
pleural,1.0,0.0,93.0
pleurectomy,0.0,0.0,1.0
pleurisy,0.0,0.0,6.0
pleuritic,0.0,0.0,13.0
pleuritis,0.0,0.0,2.0
pleuropneumonialike,1.0,0.0,0.0
plicamycin,0.0,2.0,0.0
plication,0.0,0.0,1.0
plotted,2.0,0.0,0.0
plug,1.0,0.0,0.0
plugging,0.0,0.0,1.0
plugs,2.0,0.0,4.0
pne,0.0,0.0,4.0
pneumatoscopy,2.0,0.0,0.0
pneumococcal,1.0,0.0,6.0
pneumococci,2.0,0.0,1.0
pneumococcus,2.0,0.0,0.0
pneumoconioses,0.0,0.0,1.0
pneumoconiosis,0.0,0.0,7.0
pneumocystis,0.0,0.0,1.0
pneumomediastinum,0.0,0.0,2.0
pneumonia,3.0,2.0,77.0
pneumoniae,3.0,0.0,1.0
pneumoniaesudden,0.0,0.0,1.0
pneumonias,0.0,0.0,1.0
pneumonitis,0.0,0.0,5.0
pneumopericardium,0.0,0.0,1.0
pneumophila,0.0,0.0,2.0
pneumotaxic,0.0,0.0,2.0
pneumothoraces,0.0,0.0,1.0
pneumothorax,0.0,0.0,49.0
pneumothoraxair,0.0,0.0,1.0
pneumothoraxantimicrobial,0.0,0.0,1.0
pneumovax,0.0,0.0,2.0
poc,0.0,1.0,0.0
pockets,1.0,0.0,0.0
podagr,0.0,1.0,0.0
poi,0.0,0.0,1.0
point,4.0,3.0,2.0
points,0.0,3.0,0.0
pointytoed,0.0,1.0,0.0
poisoning,1.0,0.0,0.0
pol,1.0,1.0,1.0
policy,0.0,0.0,2.0
polio,0.0,1.0,0.0
poliomyelitis,0.0,4.0,0.0
pollen,0.0,0.0,1.0
pollutants,0.0,0.0,1.0
pollution,1.0,0.0,2.0
polyarteritis,0.0,0.0,1.0
polyarthralgia,0.0,0.0,1.0
polyarthritis,0.0,3.0,0.0
polyarticular,0.0,2.0,0.0
polycythemia,0.0,0.0,1.0
polyethylene,1.0,0.0,0.0
polymerase,0.0,0.0,1.0
polymorphonuclear,0.0,1.0,2.0
polymyositis,0.0,1.0,1.0
polymyxin,1.0,0.0,0.0
polyp,2.0,0.0,0.0
polypectomy,1.0,0.0,0.0
polypoid,1.0,0.0,0.0
polyps,31.0,0.0,1.0
polysomnography,0.0,0.0,1.0
polyvalent,0.0,0.0,1.0
pons,0.0,0.0,1.0
pontiac,0.0,0.0,1.0
pontine,0.0,0.0,1.0
pool,0.0,0.0,1.0
pooling,0.0,0.0,1.0
poor,3.0,11.0,9.0
poorest,1.0,1.0,0.0
poorly,0.0,1.0,1.0
poppi,1.0,0.0,0.0
pops,0.0,0.0,1.0
popu,3.0,1.0,0.0
porcelain,0.0,0.0,1.0
porous,0.0,1.0,0.0
portion,3.0,4.0,2.0
portions,0.0,1.0,1.0
pos,5.0,11.0,6.0
poses,0.0,1.0,0.0
position,10.0,23.0,7.0
positional,1.0,0.0,0.0
positioned,0.0,1.0,2.0
positioning,0.0,3.0,1.0
positions,1.0,1.0,1.0
positive,2.0,6.0,17.0
positiveairway,0.0,0.0,2.0
positively,0.0,1.0,0.0
positivepressure,0.0,0.0,2.0
positron,0.0,0.0,1.0
possible,15.0,18.0,18.0
possibly,7.0,7.0,10.0
post,0.0,0.0,1.0
postauricular,2.0,0.0,0.0
posterior,14.0,7.0,5.0
posterioranterior,0.0,0.0,1.0
posteriorly,0.0,1.0,0.0
postinfectious,0.0,1.0,0.0
postmenopaus,0.0,1.0,0.0
postmenopausal,0.0,3.0,0.0
postnasal,3.0,0.0,0.0
postnatal,0.0,1.0,0.0
postoperative,7.0,2.0,4.0
postoperatively,9.0,2.0,0.0
postulated,0.0,1.0,0.0
postural,0.0,3.0,14.0
posture,0.0,10.0,1.0
posturelying,2.0,0.0,0.0
pot,1.0,2.0,0.0
potassium,3.0,3.0,2.0
potent,0.0,0.0,2.0
potential,3.0,1.0,2.0
potentially,0.0,1.0,4.0
pott,1.0,0.0,0.0
pove,0.0,0.0,1.0
povi,0.0,2.0,0.0
pow,0.0,3.0,0.0
powder,0.0,0.0,1.0
powders,0.0,1.0,0.0
powerful,0.0,1.0,0.0
pox,0.0,0.0,1.0
pr,1.0,1.0,9.0
practice,3.0,3.0,4.0
practices,0.0,0.0,3.0
practitioner,0.0,0.0,2.0
practitioners,0.0,0.0,3.0
prays,1.0,0.0,0.0
preauricular,2.0,0.0,0.0
precautions,0.0,2.0,9.0
preceded,0.0,0.0,2.0
precedence,0.0,0.0,1.0
precedes,1.0,1.0,0.0
precipitate,1.0,3.0,1.0
precipitated,1.0,1.0,0.0
precipitating,2.0,0.0,1.0
precise,0.0,1.0,1.0
precisely,1.0,0.0,0.0
preclude,0.0,1.0,0.0
precordial,0.0,0.0,1.0
precursor,1.0,0.0,0.0
predictable,0.0,0.0,1.0
predicted,0.0,0.0,1.0
predispose,1.0,4.0,4.0
predisposed,1.0,1.0,1.0
predisposing,13.0,7.0,8.0
predisposition,0.0,0.0,1.0
prednisolone,0.0,1.0,0.0
prednisone,1.0,1.0,0.0
predominant,1.0,0.0,3.0
predominantly,1.0,1.0,1.0
preexisting,0.0,0.0,1.0
prefer,1.0,0.0,0.0
preferably,0.0,2.0,0.0
preferential,0.0,0.0,1.0
preferred,3.0,2.0,0.0
pregnancy,6.0,2.0,5.0
pregnant,2.0,0.0,0.0
preliminary,1.0,0.0,0.0
preload,0.0,0.0,1.0
premature,1.0,2.0,4.0
prematurity,0.0,0.0,2.0
premenstrual,1.0,0.0,0.0
prenatal,0.0,2.0,2.0
preoperative,4.0,2.0,0.0
preparations,0.0,0.0,1.0
prepare,2.0,3.0,1.0
prepared,0.0,0.0,2.0
preparing,0.0,0.0,2.0
prepatellar,0.0,2.0,0.0
presbycusis,4.0,0.0,0.0
preschool,0.0,1.0,0.0
prescribe,0.0,0.0,2.0
prescribed,11.0,15.0,9.0
prescription,1.0,0.0,0.0
presence,5.0,2.0,4.0
present,11.0,10.0,21.0
presentation,0.0,1.0,0.0
presentations,0.0,0.0,1.0
presentchest,0.0,0.0,1.0
presenting,3.0,1.0,2.0
preserve,0.0,4.0,0.0
preserved,0.0,0.0,1.0
preset,0.0,0.0,4.0
press,1.0,2.0,0.0
pressed,0.0,0.0,1.0
presses,0.0,2.0,0.0
pressing,1.0,1.0,1.0
pressor,0.0,0.0,1.0
pressure,30.0,41.0,64.0
pressurecycled,0.0,0.0,1.0
pressurelimited,0.0,0.0,1.0
pressures,1.0,1.0,14.0
preterm,0.0,0.0,5.0
prevalent,3.0,2.0,1.0
prevent,36.0,53.0,63.0
prevented,0.0,4.0,1.0
preventing,5.0,9.0,7.0
prevention,13.0,4.0,15.0
preventive,2.0,2.0,2.0
prevents,4.0,1.0,2.0
prevertebral,1.0,0.0,0.0
previous,1.0,1.0,0.0
previously,2.0,3.0,0.0
primarily,5.0,5.0,8.0
primary,11.0,17.0,7.0
primus,0.0,1.0,0.0
principal,0.0,0.0,1.0
principles,0.0,1.0,0.0
prior,1.0,0.0,1.0
priority,0.0,0.0,1.0
prism,0.0,1.0,0.0
prison,0.0,0.0,1.0
private,0.0,0.0,2.0
privileges,1.0,0.0,0.0
probable,0.0,0.0,1.0
probably,2.0,7.0,3.0
probe,2.0,1.0,0.0
problem,1.0,6.0,2.0
problems,1.0,5.0,3.0
procardia,0.0,0.0,1.0
procedural,1.0,0.0,0.0
procedure,13.0,8.0,7.0
procedures,9.0,5.0,11.0
process,7.0,2.0,5.0
processes,0.0,2.0,1.0
prodromal,0.0,0.0,1.0
produc,3.0,0.0,1.0
produce,11.0,6.0,23.0
produced,1.0,0.0,6.0
produces,23.0,17.0,23.0
producing,3.0,3.0,9.0
production,2.0,1.0,14.0
productive,0.0,0.0,6.0
products,3.0,0.0,2.0
professional,1.0,1.0,1.0
professionals,1.0,0.0,0.0
profound,0.0,0.0,4.0
profuse,2.0,0.0,0.0
progesterone,0.0,1.0,0.0
prognosis,10.0,4.0,12.0
program,1.0,5.0,5.0
programs,0.0,0.0,1.0
progress,0.0,9.0,8.0
progresses,2.0,11.0,16.0
progressing,0.0,0.0,3.0
progression,0.0,9.0,7.0
progressive,5.0,19.0,13.0
progressively,0.0,2.0,0.0
prohibiting,0.0,0.0,1.0
project,1.0,0.0,0.0
projection,1.0,0.0,0.0
projections,0.0,1.0,0.0
prolapse,0.0,1.0,0.0
proliferation,0.0,1.0,2.0
proliferative,0.0,0.0,1.0
prolong,1.0,0.0,1.0
prolonged,9.0,14.0,6.0
prolongs,0.0,0.0,1.0
prominence,0.0,1.0,0.0
prominences,0.0,3.0,0.0
prominent,2.0,1.0,4.0
promise,0.0,0.0,1.0
promote,11.0,12.0,14.0
promotes,3.0,0.0,3.0
promoting,0.0,0.0,1.0
prompt,6.0,8.0,8.0
promptly,0.0,0.0,6.0
pronation,0.0,4.0,0.0
prone,1.0,3.0,0.0
prongs,0.0,0.0,2.0
pronounced,1.0,0.0,2.0
pronunciation,1.0,0.0,0.0
propagation,0.0,1.0,0.0
propel,0.0,0.0,1.0
propensity,1.0,0.0,0.0
proper,4.0,18.0,1.0
properfitting,0.0,1.0,0.0
properly,3.0,6.0,6.0
properties,1.0,1.0,0.0
prophy,0.0,0.0,1.0
prophylactic,2.0,0.0,1.0
prophylaxis,1.0,0.0,2.0
propor,0.0,0.0,1.0
proportion,0.0,0.0,1.0
propox,0.0,1.0,0.0
proppe,0.0,0.0,1.0
proprioception,0.0,1.0,0.0
